accuracy,precision,recall,f1,roc_auc,threshold
0.9851485148514851,0.9757330637007078,0.9846938775510204,0.9801929913661758,0.9980754209338658,0.78
0.9851485148514851,0.9757330637007078,0.9846938775510204,0.9801929913661758,0.9980754209338658,0.79
0.9851485148514851,0.9757330637007078,0.9846938775510204,0.9801929913661758,0.9980754209338658,0.8
0.9851485148514851,0.9757330637007078,0.9846938775510204,0.9801929913661758,0.9980754209338658,0.8099999999999999
0.9851485148514851,0.9757330637007078,0.9846938775510204,0.9801929913661758,0.9980754209338658,0.82
0.9851485148514851,0.9757330637007078,0.9846938775510204,0.9801929913661758,0.9980754209338658,0.83
0.9851485148514851,0.9757330637007078,0.9846938775510204,0.9801929913661758,0.9980754209338658,0.84
0.9847677075399848,0.9757085020242915,0.9836734693877551,0.9796747967479674,0.9980754209338658,0.85
0.9847677075399848,0.9757085020242915,0.9836734693877551,0.9796747967479674,0.9980754209338658,0.86
0.9847677075399848,0.9757085020242915,0.9836734693877551,0.9796747967479674,0.9980754209338658,0.87
0.9851485148514851,0.9766970618034447,0.9836734693877551,0.9801728520589731,0.9980754209338658,0.88
0.9851485148514851,0.9766970618034447,0.9836734693877551,0.9801728520589731,0.9980754209338658,0.89
0.9847677075399848,0.9766734279918864,0.9826530612244898,0.9796541200406917,0.9980754209338658,0.9
